filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01246N.png,5.303,2.052,5.16,1.426,21.991,0.759,1.613,0.783,0.003,72.976,0.51,0.004,0.768,1.084
01250N.png,6.098,2.794,4.841,1.446,25.789,0.619,1.625,0.785,0.009,68.656,0.478,0.003,0.739,1.008
01254N.png,5.196,2.236,4.294,1.116,21.028,0.704,1.295,0.787,0.004,72.064,0.394,0.001,0.641,1.027
01258N.png,5.621,2.376,5.274,1.394,25.566,0.706,1.746,0.877,0.005,71.192,0.48,0.008,0.777,1.126
01262N.png,5.719,2.149,4.442,1.365,20.038,0.71,1.669,0.765,0.004,72.569,0.39,0.002,0.776,1.086
01266N.png,5.927,2.2,5.92,1.614,24.778,0.696,1.722,0.894,0.005,70.996,0.499,0.006,0.853,1.145
01270N.png,5.958,2.423,5.073,1.323,25.617,0.702,1.683,0.854,0.005,70.881,0.427,0.007,0.85,1.204
01274N.png,5.74,2.163,5.975,1.662,25.877,0.738,1.633,0.787,0.005,71.479,0.459,0.004,0.764,1.09
01278N.png,6.328,2.1,5.768,1.777,29.044,0.706,1.573,0.619,0.008,69.339,0.379,0.003,0.828,1.114
01282N.png,6.292,2.48,5.84,1.801,28.678,0.679,1.534,0.693,0.008,68.859,0.476,0.004,0.826,1.04
01286N.png,6.412,2.739,5.63,1.68,29.815,0.617,1.426,0.692,0.013,67.048,0.45,0.002,0.803,1.054
01290N.png,5.773,2.325,4.657,1.521,23.571,0.682,1.324,0.66,0.008,68.882,0.341,0.001,0.688,0.971
01294N.png,5.802,2.407,3.493,1.07,20.265,0.594,1.254,0.54,0.014,66.817,0.184,0.0,0.599,0.973
01298N.png,5.5,1.962,5.133,1.302,19.712,0.612,1.65,0.746,0.004,72.061,0.406,0.004,0.815,1.124
01302N.png,5.872,1.911,5.316,1.512,23.646,0.638,1.728,0.712,0.006,70.588,0.358,0.004,0.811,1.062
01306N.png,5.869,2.243,4.987,1.456,26.108,0.62,1.534,0.779,0.007,69.855,0.482,0.003,0.837,1.075
01310N.png,5.569,2.078,4.595,1.277,26.342,0.768,1.383,0.706,0.005,71.352,0.404,0.003,0.816,1.101
01315N.png,5.833,2.487,5.345,1.528,30.281,0.656,1.444,0.721,0.009,68.657,0.486,0.003,0.841,1.077
01319N.png,6.375,2.678,4.727,1.528,36.978,0.672,1.705,0.959,0.014,66.736,0.547,0.01,0.923,1.112
01323N.png,6.295,2.324,4.589,1.491,31.0,0.751,1.266,0.669,0.008,69.177,0.344,0.002,0.846,1.201
01327N.png,6.361,1.711,5.492,2.0,28.802,0.707,1.689,0.675,0.007,69.564,0.394,0.005,0.915,1.163
01331N.png,6.551,2.769,5.512,1.787,35.321,0.667,1.396,0.846,0.015,66.367,0.549,0.006,0.904,1.129
