filename,EN,MI,SF,AG,SD,CC,SCD,VIF,MSE,PSNR,Qabf,Nabf,SSIM,MS_SSIM
01327N.png,6.389,1.704,7.31,2.823,31.53,0.71,1.79,0.717,0.008,69.223,0.447,0.027,0.994,1.167
01331N.png,6.457,2.314,6.486,2.16,37.332,0.667,1.46,0.888,0.016,66.22,0.504,0.015,0.897,1.106
01335N.png,6.063,1.736,8.393,2.934,28.131,0.638,1.822,0.804,0.008,69.325,0.522,0.02,0.951,1.086
01340N.png,5.859,1.426,8.497,2.738,26.692,0.631,1.814,0.853,0.007,69.685,0.532,0.02,0.94,1.062
01344N.png,5.92,1.634,8.167,2.403,29.943,0.595,1.739,0.842,0.009,68.577,0.52,0.015,0.904,1.041
01348N.png,6.233,2.016,9.089,2.886,38.097,0.674,1.864,0.863,0.013,67.023,0.526,0.02,0.925,1.078
01352N.png,6.329,2.039,8.872,3.059,39.488,0.614,1.851,0.819,0.015,66.295,0.503,0.017,0.906,1.007
01356N.png,5.668,1.815,8.43,2.439,31.537,0.665,1.886,0.965,0.008,68.854,0.532,0.016,0.917,1.08
01360N.png,5.281,1.62,6.448,1.854,20.799,0.735,1.872,0.933,0.003,72.734,0.476,0.019,0.901,1.141
01364N.png,5.763,1.793,6.16,2.063,22.823,0.642,1.834,0.866,0.005,70.972,0.468,0.021,0.88,1.073
01368N.png,6.03,1.869,5.738,2.033,22.737,0.562,1.819,0.897,0.007,69.697,0.451,0.021,0.865,1.11
01372N.png,5.51,1.718,5.872,1.722,26.441,0.558,1.781,0.969,0.007,69.89,0.47,0.013,0.866,1.077
01376N.png,6.231,1.798,6.602,2.348,26.663,0.617,1.871,0.759,0.008,68.931,0.457,0.021,0.9,1.068
01380D.png,7.26,2.313,15.603,5.892,52.769,0.642,1.733,0.61,0.042,61.872,0.571,0.018,0.834,0.977
01384D.png,7.512,2.743,16.337,6.153,62.087,0.683,1.636,0.63,0.059,60.412,0.579,0.018,0.806,0.989
01388D.png,7.413,2.354,16.231,5.985,53.062,0.665,1.688,0.648,0.046,61.526,0.581,0.019,0.84,1.01
01392D.png,7.301,2.53,12.657,4.891,45.824,0.585,1.586,0.682,0.052,61.008,0.567,0.016,0.792,0.968
01396D.png,7.132,2.59,11.92,4.484,53.074,0.62,1.515,0.717,0.041,62.004,0.584,0.014,0.84,0.957
01401D.png,7.158,2.409,13.833,5.549,43.061,0.589,1.476,0.598,0.032,63.074,0.558,0.018,0.86,0.923
01405D.png,6.917,2.472,11.504,3.81,52.03,0.654,1.578,0.685,0.03,63.396,0.512,0.015,0.802,1.001
01409D.png,6.287,2.038,9.085,2.993,29.641,0.658,1.767,0.687,0.011,67.833,0.525,0.015,0.783,0.978
01413D.png,7.062,2.279,12.893,4.797,37.214,0.467,1.741,0.66,0.039,62.189,0.573,0.019,0.808,0.976
01417D.png,7.307,2.077,12.524,4.981,42.418,0.497,1.759,0.585,0.05,61.157,0.521,0.025,0.795,0.933
01423D.png,7.146,2.439,10.701,3.957,49.021,0.557,1.724,0.692,0.057,60.606,0.52,0.02,0.815,0.882
01427D.png,7.32,2.153,13.009,4.901,44.56,0.63,1.697,0.697,0.052,60.983,0.566,0.019,0.826,1.06
01431D.png,7.29,2.024,12.344,4.526,45.292,0.641,1.682,0.699,0.033,62.887,0.564,0.017,0.839,1.018
01435D.png,7.16,2.318,11.314,4.131,48.61,0.709,1.519,0.755,0.028,63.705,0.52,0.025,0.948,1.196
01441D.png,7.186,2.274,13.87,5.385,46.38,0.588,1.789,0.66,0.055,60.74,0.578,0.02,0.82,0.999
01445D.png,7.261,2.553,12.269,4.765,43.025,0.497,1.563,0.749,0.054,60.826,0.635,0.012,0.814,0.926
01449D.png,7.437,2.687,16.63,7.0,47.155,0.531,1.653,0.709,0.053,60.902,0.688,0.01,0.856,0.996
01453D.png,7.492,2.694,16.841,6.854,51.924,0.614,1.608,0.652,0.05,61.169,0.592,0.019,0.881,0.999
01458D.png,7.609,2.73,18.133,7.967,52.509,0.509,1.501,0.602,0.068,59.823,0.623,0.014,0.872,0.979
01462D.png,6.871,2.412,10.413,3.749,40.739,0.628,1.744,0.718,0.025,64.085,0.529,0.017,0.872,1.067
01466D.png,7.395,2.799,14.167,5.341,53.669,0.603,1.723,0.649,0.05,61.175,0.583,0.017,0.839,0.996
01470D.png,7.322,2.703,13.039,5.449,46.122,0.523,1.413,0.608,0.046,61.464,0.564,0.018,0.872,0.926
01474D.png,7.133,2.492,11.773,4.236,39.213,0.457,1.667,0.667,0.052,60.964,0.548,0.019,0.771,0.907
01478D.png,7.348,2.277,12.583,4.62,42.785,0.504,1.684,0.633,0.063,60.15,0.539,0.02,0.784,0.974
01482D.png,7.396,2.089,13.877,5.51,43.846,0.534,1.749,0.586,0.053,60.873,0.557,0.018,0.816,0.953
01486D.png,6.786,1.703,11.845,4.93,29.367,0.458,1.821,0.641,0.049,61.21,0.558,0.017,0.819,0.971
01493D.png,7.086,2.381,9.962,4.236,38.417,0.441,1.624,0.731,0.046,61.466,0.546,0.017,0.828,1.021
